# SpekpyWeb (Spekpy ver. 2.0.8)
# -----------------------
# Physics: casim
# Attenuation data: pene
# Energy bin (keV): 0.5
# Target material: W
# Anode angle (°): 12
# kV: 150
# x (cm): 0
# y (cm): 0
# z (cm): 100
# mAs: 1
# Bremsstrahlung: true
# Char. x-ray: true
# Filtration: 5 mm Al
# Mid-bin Fluence
#  (MeV)   (a.u.)
3.375e-02 4.314e+06
3.425e-02 4.472e+06
3.475e-02 4.625e+06
3.525e-02 4.764e+06
3.575e-02 4.890e+06
3.625e-02 5.010e+06
3.675e-02 5.124e+06
3.725e-02 5.232e+06
3.775e-02 5.334e+06
3.825e-02 5.430e+06
3.875e-02 5.520e+06
3.925e-02 5.605e+06
3.975e-02 5.684e+06
4.025e-02 5.751e+06
4.075e-02 5.807e+06
4.125e-02 5.858e+06
4.175e-02 5.905e+06
4.225e-02 5.948e+06
4.275e-02 5.985e+06
4.325e-02 6.019e+06
4.375e-02 6.049e+06
4.425e-02 6.074e+06
4.475e-02 6.096e+06
4.525e-02 6.110e+06
4.575e-02 6.116e+06
4.625e-02 6.119e+06
4.675e-02 6.120e+06
4.725e-02 6.118e+06
4.775e-02 6.113e+06
4.825e-02 6.106e+06
4.875e-02 6.097e+06
4.925e-02 6.085e+06
4.975e-02 6.072e+06
5.025e-02 6.053e+06
5.075e-02 6.030e+06
5.125e-02 6.005e+06
5.175e-02 5.979e+06
5.225e-02 5.951e+06
5.275e-02 5.923e+06
5.325e-02 5.893e+06
5.375e-02 5.862e+06
5.425e-02 5.831e+06
5.475e-02 5.798e+06
5.525e-02 5.762e+06
5.575e-02 5.724e+06
5.625e-02 5.685e+06
5.675e-02 5.645e+06
5.725e-02 5.606e+06
5.775e-02 3.278e+07
5.825e-02 5.524e+06
5.875e-02 5.483e+06
5.925e-02 5.439e+07
5.975e-02 5.400e+06
6.025e-02 5.357e+06
6.075e-02 5.313e+06
6.125e-02 5.268e+06
6.175e-02 5.223e+06
6.225e-02 5.179e+06
6.275e-02 5.134e+06
6.325e-02 5.089e+06
6.375e-02 5.045e+06
6.425e-02 5.000e+06
6.475e-02 4.955e+06
6.525e-02 4.909e+06
6.575e-02 4.862e+06
6.625e-02 4.816e+06
6.675e-02 1.092e+07
6.725e-02 1.669e+07
6.775e-02 4.984e+06
6.825e-02 4.633e+06
6.875e-02 4.588e+06
6.925e-02 8.903e+06
6.975e-02 4.176e+06
7.025e-02 3.529e+06
7.075e-02 3.506e+06
7.125e-02 3.482e+06
7.175e-02 3.458e+06
7.225e-02 3.435e+06
7.275e-02 3.411e+06
7.325e-02 3.388e+06
7.375e-02 3.364e+06
7.425e-02 3.340e+06
7.475e-02 3.315e+06
7.525e-02 3.291e+06
7.575e-02 3.267e+06
7.625e-02 3.242e+06
7.675e-02 3.217e+06
7.725e-02 3.192e+06
7.775e-02 3.167e+06
7.825e-02 3.142e+06
7.875e-02 3.117e+06
7.925e-02 3.091e+06
7.975e-02 3.066e+06
8.025e-02 3.040e+06
8.075e-02 3.013e+06
8.125e-02 2.987e+06
8.175e-02 2.961e+06
8.225e-02 2.934e+06
8.275e-02 2.908e+06
8.325e-02 2.882e+06
8.375e-02 2.855e+06
8.425e-02 2.829e+06
8.475e-02 2.802e+06
8.525e-02 2.776e+06
8.575e-02 2.750e+06
8.625e-02 2.723e+06
8.675e-02 2.697e+06
8.725e-02 2.671e+06
8.775e-02 2.645e+06
8.825e-02 2.619e+06
8.875e-02 2.593e+06
8.925e-02 2.567e+06
8.975e-02 2.541e+06
9.025e-02 2.515e+06
9.075e-02 2.489e+06
9.125e-02 2.462e+06
9.175e-02 2.437e+06
9.225e-02 2.411e+06
9.275e-02 2.385e+06
9.325e-02 2.359e+06
9.375e-02 2.334e+06
9.425e-02 2.308e+06
9.475e-02 2.283e+06
9.525e-02 2.257e+06
9.575e-02 2.232e+06
9.625e-02 2.207e+06
9.675e-02 2.182e+06
9.725e-02 2.157e+06
9.775e-02 2.132e+06
9.825e-02 2.107e+06
9.875e-02 2.083e+06
9.925e-02 2.058e+06
9.975e-02 2.034e+06
1.003e-01 2.010e+06
1.008e-01 1.985e+06
1.013e-01 1.961e+06
1.018e-01 1.937e+06
1.023e-01 1.913e+06
1.028e-01 1.889e+06
1.033e-01 1.865e+06
1.038e-01 1.842e+06
1.042e-01 1.818e+06
1.047e-01 1.795e+06
1.052e-01 1.771e+06
1.057e-01 1.748e+06
1.062e-01 1.725e+06
1.067e-01 1.702e+06
1.072e-01 1.679e+06
1.077e-01 1.657e+06
1.082e-01 1.634e+06
1.087e-01 1.611e+06
1.092e-01 1.589e+06
1.098e-01 1.567e+06
1.103e-01 1.544e+06
1.108e-01 1.522e+06
1.113e-01 1.500e+06
1.118e-01 1.478e+06
1.123e-01 1.456e+06
1.128e-01 1.435e+06
1.133e-01 1.413e+06
1.138e-01 1.392e+06
1.143e-01 1.370e+06
1.148e-01 1.349e+06
1.153e-01 1.328e+06
1.158e-01 1.307e+06
1.163e-01 1.285e+06
1.168e-01 1.265e+06
1.173e-01 1.244e+06
1.178e-01 1.223e+06
1.183e-01 1.202e+06
1.188e-01 1.182e+06
1.193e-01 1.161e+06
1.198e-01 1.141e+06
1.202e-01 1.120e+06
1.207e-01 1.100e+06
1.212e-01 1.080e+06
1.217e-01 1.060e+06
1.222e-01 1.040e+06
1.227e-01 1.020e+06
1.232e-01 9.997e+05
1.237e-01 9.799e+05
1.242e-01 9.601e+05
1.247e-01 9.404e+05
1.253e-01 9.208e+05
1.258e-01 9.011e+05
1.263e-01 8.816e+05
1.268e-01 8.621e+05
1.273e-01 8.427e+05
1.278e-01 8.233e+05
1.283e-01 8.040e+05
1.288e-01 7.848e+05
1.293e-01 7.655e+05
1.298e-01 7.464e+05
1.303e-01 7.272e+05
1.308e-01 7.081e+05
1.313e-01 6.891e+05
1.318e-01 6.701e+05
1.323e-01 6.511e+05
1.328e-01 6.321e+05
1.333e-01 6.132e+05
1.338e-01 5.943e+05
1.343e-01 5.754e+05
1.348e-01 5.565e+05
1.353e-01 5.377e+05
1.358e-01 5.189e+05
1.363e-01 5.000e+05
1.368e-01 4.813e+05
1.373e-01 4.625e+05
1.378e-01 4.437e+05
1.383e-01 4.250e+05
1.388e-01 4.064e+05
1.393e-01 3.877e+05
1.398e-01 3.690e+05
1.403e-01 3.505e+05
1.408e-01 3.319e+05
1.413e-01 3.134e+05
1.418e-01 2.950e+05
1.423e-01 2.767e+05
1.428e-01 2.584e+05
1.433e-01 2.403e+05
1.438e-01 2.222e+05
1.442e-01 2.043e+05
1.447e-01 1.865e+05
1.452e-01 1.688e+05
1.457e-01 1.514e+05
1.462e-01 1.340e+05
1.467e-01 1.167e+05
1.472e-01 1.001e+05
1.477e-01 8.324e+04
1.482e-01 6.617e+04
1.487e-01 4.995e+04
1.492e-01 3.163e+04
1.497e-01 1.088e+04
